Time (min),% dissolved,SEM,
0,0,0
5,0,0
10,0,0
20,0,0
30,0,0
45,0.0409128879334847,0.00679736453934751
60,0.0981176943364762,0.0103979148554066
90,0.157733466382949,0.0156647146098273
120,0.184202655239746,0.027709234239373
180,0.292193888973717,0.0715692259888631
240,0.362138831713667,0.0639943968580031
300,0.363252121842867,0.0160186895350951
